3.350335033503350213e-02,-9.760835394531007791e-01,-8.915985599069197187e-01
3.400340034003400402e-02,-1.550714686714380175e+00,-9.132346258803893946e-01
3.450345034503450592e-02,-1.505028522776122646e+00,-1.248879178441917981e+00
3.500350035003500088e-02,-1.707445935434666051e+00,-8.769811106191713890e-01
3.550355035503550277e-02,-1.418695027498393824e+00,-9.093545968366363308e-01
3.600360036003600467e-02,-1.366267477338490410e+00,-1.000060356004554007e+00
3.650365036503650656e-02,-1.251830531123095502e+00,-8.918856364270240089e-01
3.700370037003700152e-02,-1.258066579763577053e+00,-7.537785611914457062e-01
3.750375037503750342e-02,-1.752258814204432857e+00,-5.069650323563186234e-01
3.800380038003800531e-02,-1.734657527877982997e+00,-5.111869880204887862e-01
3.850385038503850721e-02,-1.860633230676862260e+00,-6.298855649276641211e-01
3.900390039003900217e-02,-1.747069740108385894e+00,-5.674193075162179412e-01
3.950395039503950406e-02,-1.892609299194399686e+00,-7.326209145613372664e-01
4.000400040004000596e-02,-1.902459706685906804e+00,-6.197686355242757461e-01
4.050405040504050092e-02,-1.727175545793940170e+00,-2.162933462968918974e-01
4.100410041004100281e-02,-1.750967642432875060e+00,-3.272232451756327265e-01
4.150415041504150471e-02,-1.922369158777530229e+00,-5.510546502413948833e-01
4.200420042004200660e-02,-2.167899160121115276e+00,-5.972968586628146781e-01
4.250425042504250156e-02,-2.275568653670211994e+00,-2.118948564755941677e-01
4.300430043004300346e-02,-2.224989083211148966e+00,-2.920087449734820595e-02
4.350435043504350535e-02,-2.372950331697005755e+00,-5.193204185131933270e-02
4.400440044004400725e-02,-1.948889096410842958e+00,-6.513894210122006534e-01
4.450445044504450220e-02,-2.582176686078294203e+00,3.332028489447738107e-01
4.500450045004500410e-02,-2.206891051823386185e+00,-4.126426491948156361e-01
4.550455045504550600e-02,-2.079128843651520064e+00,-3.907399845995918053e-03
4.600460046004600789e-02,-2.447699426638905607e+00,-1.518277628682057068e-01
4.650465046504650285e-02,-2.170408370513837948e+00,-2.665152782746655902e-01
4.700470047004700475e-02,-2.791544538886049143e+00,-4.949306265466232868e-02
4.750475047504750664e-02,-2.299320617422590640e+00,3.513327758753488628e-02
4.800480048004800160e-02,-2.551117744309262303e+00,9.553662066069940062e-02
4.850485048504850349e-02,-2.318674971323285483e+00,-9.973535674550784713e-02
4.900490049004900539e-02,-2.488781483236231828e+00,3.838933259716445501e-01
4.950495049504950729e-02,-2.612183428527490747e+00,4.515839934211385853e-01
5.000500050005000224e-02,-2.470941645428725408e+00,2.984777859677347212e-01
5.050505050505050414e-02,-2.539808038507060939e+00,3.267937844724049246e-01
5.100510051005100604e-02,-2.676101670968990653e+00,2.186592545800805643e-02
5.150515051505150793e-02,-2.674786438065872129e+00,5.391196566386409206e-01
5.200520052005200289e-02,-2.724464133638309526e+00,1.664313864796741482e-01
5.250525052505250478e-02,-2.825946167878503168e+00,5.251666732847006802e-01
5.300530053005300668e-02,-2.659971683562474709e+00,3.353404540731916850e-01
5.350535053505350858e-02,-3.046286277879637350e+00,4.389943444919801596e-01
5.400540054005400353e-02,-2.694304973576177709e+00,1.018615937375565439e-01
5.450545054505450543e-02,-2.862961699337713384e+00,5.626691428152826857e-01
5.500550055005500732e-02,-2.666129484584591758e+00,1.069280396830548652e-01
5.550555055505550922e-02,-2.702593097929156585e+00,4.950657033773919746e-02
5.600560056005600418e-02,-2.584646677363626743e+00,5.697523475489301159e-01
5.650565056505650607e-02,-2.704630076507399394e+00,3.518955824296642887e-01
5.700570057005700797e-02,-2.579212683313923282e+00,4.500106171982840020e-01
5.750575057505750293e-02,-3.115935796960650706e+00,5.968815629567829628e-01
5.800580058005800482e-02,-2.916572314043306413e+00,7.390033071035473355e-01
5.850585058505850672e-02,-2.727989026962407859e+00,2.350749134239921989e-01
5.900590059005900861e-02,-3.022147818239416139e+00,4.178410683989768337e-01
5.950595059505950357e-02,-2.756516199261461075e+00,5.993449339451167868e-01
6.000600060006000547e-02,-2.764418153208155093e+00,3.606511463743264367e-01
6.050605060506050736e-02,-2.718039197616887837e+00,7.446982205225809448e-01
6.100610061006100926e-02,-2.869584535946656079e+00,7.105586877517662270e-01
6.150615061506150422e-02,-2.940812922785912331e+00,3.023538023199829894e-01
6.200620062006200611e-02,-2.881685520002728929e+00,4.321462341967624576e-01
6.250625062506250107e-02,-2.497361760302780009e+00,8.502463265174728946e-01
6.300630063006300297e-02,-3.202603378158744629e+00,5.182815682287176262e-01
6.350635063506350486e-02,-2.962199275783160779e+00,3.933513734553807373e-01
6.400640064006400676e-02,-2.854498439152579170e+00,4.695166731435979068e-01
6.450645064506450865e-02,-2.935275372735335342e+00,8.590978256779004951e-01
6.500650065006501055e-02,-3.132148690400498037e+00,6.039299188365541138e-01
6.550655065506551245e-02,-2.857616138249591931e+00,6.789587326356701924e-01
6.600660066006600046e-02,-2.751578423334110735e+00,2.078940501905124361e-01
6.650665066506650236e-02,-2.669269073296524297e+00,5.708370893785996714e-01
6.700670067006700426e-02,-3.183791594381891077e+00,3.810967947944282619e-01
6.750675067506750615e-02,-2.941844720208261599e+00,3.804256262862512616e-01
6.800680068006800805e-02,-2.798553445209287727e+00,5.500409606066523072e-01
6.850685068506850994e-02,-2.756097766487406453e+00,4.611966742914962447e-01
6.900690069006901184e-02,-3.042275448254017522e+00,4.787066288002165271e-01
6.950695069506951373e-02,-2.833240969393307829e+00,5.897082356726057739e-01
7.000700070007000175e-02,-3.252444638714861558e+00,3.643030489547341433e-01
7.050705070507050365e-02,-3.272017712356711350e+00,5.532715178550596802e-01
7.100710071007100554e-02,-2.906673391675839824e+00,5.763117994922432041e-01
7.150715071507150744e-02,-2.877769917280905698e+00,2.167360933479145213e-01
7.200720072007200934e-02,-2.935874316801684536e+00,1.595385356114553399e-01
7.250725072507251123e-02,-3.051141733140791956e+00,3.991431140359192886e-01
7.300730073007301313e-02,-2.806225172686277691e+00,5.005169915260325730e-01
7.350735073507350115e-02,-2.585664464506180593e+00,2.543662696671084023e-01
7.400740074007400304e-02,-2.609297657823276939e+00,2.843996598954200428e-01
7.450745074507450494e-02,-2.606416968698379577e+00,1.186871905863737670e-01
7.500750075007500683e-02,-2.503055217735288718e+00,3.111224488661948340e-02
7.550755075507550873e-02,-2.152321549417275381e+00,2.540437437461469106e-01
7.600760076007601063e-02,-2.346718847165996102e+00,-7.478020710593938358e-02
7.650765076507651252e-02,-2.585252427145625198e+00,2.554480936135485325e-01
7.700770077007701442e-02,-2.661169708785415811e+00,3.688923186472450877e-01
7.750775077507750244e-02,-2.610010745468322124e+00,9.817966708831449285e-02
7.800780078007800433e-02,-2.792446557717850553e+00,-1.678403910784408704e-01
7.850785078507850623e-02,-2.221788086568813991e+00,-4.833224347666141563e-02
7.900790079007900812e-02,-2.281272802497266827e+00,-1.151643136579357518e-01
7.950795079507951002e-02,-2.484476625736785405e+00,1.292595100531790386e-02
8.000800080008001192e-02,-2.341713410344756330e+00,1.661335082385193285e-01
8.050805080508051381e-02,-2.473538023151860443e+00,-3.583805393976553511e-01
8.100810081008100183e-02,-2.407459467417842003e+00,2.743551555940300091e-01
8.150815081508150373e-02,-1.769989621555461135e+00,-1.246171025108374353e-01
8.200820082008200562e-02,-1.896851944587057748e+00,-2.626912859553796054e-01
8.250825082508250752e-02,-2.266856428667443968e+00,-4.103243151688451551e-01
8.300830083008300941e-02,-1.728797408145995362e+00,-1.417985342626096879e-01
8.350835083508351131e-02,-2.270120707197122112e+00,-4.717191106004000600e-01
8.400840084008401321e-02,-1.919796812728199020e+00,-3.229076229658218167e-01
8.450845084508451510e-02,-2.077661598079973082e+00,-5.338283406975186107e-01
8.500850085008500312e-02,-1.921943095159295289e+00,-6.980995411081873936e-01
8.550855085508550502e-02,-2.285050072540760979e+00,-5.377122477682136914e-01
8.600860086008600691e-02,-2.018969990916098300e+00,-4.660233402672970260e-01
8.650865086508650881e-02,-1.511661743158968285e+00,-4.137091094893934340e-01
8.700870087008701070e-02,-2.143745779808746921e+00,-6.604695750210949345e-01
8.750875087508751260e-02,-1.480246073129418471e+00,-1.083591034834243905e+00
8.800880088008801450e-02,-1.765390290784376370e+00,-7.008644180679520774e-01
8.850885088508850251e-02,-1.674523861086365972e+00,-5.590219016036084287e-01
8.900890089008900441e-02,-1.646242328773740216e+00,-7.525005934162093402e-01
8.950895089508950631e-02,-1.664739214963974812e+00,-9.610883305102626561e-01
9.000900090009000820e-02,-1.588300615244387481e+00,-5.178404007183790014e-01
9.050905090509051010e-02,-1.914409859909404155e+00,-8.171530260746655561e-01
9.100910091009101199e-02,-1.490848779643863864e+00,-1.056266394353073457e+00
9.150915091509151389e-02,-1.077179107307902228e+00,-1.175948216320015227e+00
9.200920092009201579e-02,-1.284535682861665196e+00,-1.375392415075428421e+00
9.250925092509250380e-02,-1.699448067825090725e+00,-1.192422203403443293e+00
9.300930093009300570e-02,-1.377042346233998460e+00,-9.434715131069274507e-01
9.350935093509350760e-02,-1.016177845292077553e+00,-1.175206305328052814e+00
9.400940094009400949e-02,-1.206640035362952279e+00,-1.391417113869510169e+00
9.450945094509451139e-02,-1.661604609480958672e+00,-1.044692205194478252e+00
9.500950095009501328e-02,-1.212120801324696906e+00,-1.327134006276049938e+00
9.550955095509551518e-02,-8.045260878673401450e-01,-1.306151074807244461e+00
9.600960096009600320e-02,-1.196761589452537189e+00,-1.320527991229502707e+00
9.650965096509650509e-02,-1.086137728289332971e+00,-1.347630034284861500e+00
9.700970097009700699e-02,-1.003668809649535865e+00,-1.203051406893535846e+00
9.750975097509750888e-02,-1.144309158798485493e+00,-1.165195653182865110e+00
9.800980098009801078e-02,-7.645163909274865777e-01,-1.402469004267466568e+00
9.850985098509851268e-02,-9.089439646886702251e-01,-1.422063270323375095e+00
9.900990099009901457e-02,-8.504925853643331424e-01,-1.561001205277063653e+00
9.950995099509951647e-02,-7.270531470921229866e-01,-1.629330066840734004e+00
1.000100010001000045e-01,-8.986258888217033558e-01,-1.787013625100881242e+00
1.005100510051005064e-01,-6.947928762028559024e-01,-1.580185877877473111e+00
1.010101010101010083e-01,-8.191842736674552761e-01,-1.717210290516693716e+00
1.015101510151015102e-01,-3.530268657396058440e-01,-1.565142711311015900e+00
1.020102010201020121e-01,-7.175235993739674800e-01,-1.978803447055170084e+00
1.025102510251025140e-01,-3.514616324892052002e-01,-2.108691820781337434e+00
1.030103010301030159e-01,-3.638560617481561010e-01,-2.137887145596871541e+00
1.035103510351035178e-01,-9.596916929817737030e-01,-1.823711050647198517e+00
1.040104010401040058e-01,-6.753309784374353919e-01,-1.780340231179289745e+00
1.045104510451045077e-01,-6.799249857034719291e-01,-1.968017648267043729e+00
1.050105010501050096e-01,-2.636308196627166200e-01,-1.619283100065401326e+00
1.055105510551055115e-01,-1.842296304972310672e-01,-2.233779169117762198e+00
1.060106010601060134e-01,-4.656065041339890187e-01,-1.970697916719215792e+00
1.065106510651065153e-01,7.861457598670090752e-02,-2.187631022428104810e+00
1.070107010701070172e-01,-2.087125295701868777e-01,-2.228875571457455074e+00
1.075107510751075052e-01,-3.364853551613257165e-01,-2.293581876419306997e+00
1.080108010801080071e-01,-1.712042219097131557e-01,-2.338723242865434315e+00
1.085108510851085090e-01,-9.147197668170146956e-02,-2.445473628063360216e+00
1.090109010901090109e-01,1.455297010059631024e-01,-2.474276176504243363e+00
1.095109510951095128e-01,-1.149685952809238743e-02,-2.421587958776247884e+00
1.100110011001100146e-01,1.729674198113914652e-01,-2.337566586335871666e+00
1.105110511051105165e-01,-1.274003384714064713e-01,-2.225765965955119885e+00
1.110111011101110184e-01,4.749104656617404996e-01,-2.566967618593920974e+00
1.115111511151115065e-01,1.252095318714422922e-01,-2.828561702893285457e+00
1.120112011201120084e-01,1.096798876998714145e-01,-2.730616611844077113e+00
1.125112511251125103e-01,2.156073707554406471e-01,-2.560037295773760047e+00
1.130113011301130121e-01,4.222151858701866933e-02,-2.652575585524729274e+00
1.135113511351135140e-01,2.934189146775603163e-01,-2.440851190022359951e+00
1.140114011401140159e-01,-1.195401420458697128e-02,-2.750852190579631262e+00
1.145114511451145178e-01,4.320215578817040436e-01,-2.719034486845791410e+00
1.150115011501150059e-01,4.145009475147600209e-01,-2.516601976845969091e+00
1.155115511551155077e-01,4.870839730343552998e-01,-2.721906082611699418e+00
1.160116011601160096e-01,4.332132232865091859e-01,-2.811927701288889914e+00
1.165116511651165115e-01,2.565118083651964920e-01,-2.803056355641128317e+00
1.170117011701170134e-01,5.053199054697752324e-01,-2.917513479319415737e+00
1.175117511751175153e-01,6.374234951918653636e-01,-2.959209165157410837e+00
1.180118011801180172e-01,3.603750481729602884e-01,-2.980940182457648469e+00
1.185118511851185191e-01,6.353326691868164122e-01,-2.932576097090213274e+00
1.190119011901190071e-01,3.425252466947329433e-01,-2.557564591364040130e+00
1.195119511951195090e-01,5.104280655854667170e-01,-3.077114193500352535e+00
1.200120012001200109e-01,3.351827088394259135e-01,-3.139249420087252496e+00
1.205120512051205128e-01,1.231747532449791294e+00,-2.808346374903652354e+00
1.210121012101210147e-01,7.878004347072367075e-01,-2.865904480235131668e+00
1.215121512151215166e-01,6.946735892687728731e-01,-2.699829055153044166e+00
1.220122012201220185e-01,3.869992914463354916e-01,-2.750669202004517366e+00
1.225122512251225065e-01,1.817713544791502711e-01,-2.729250011807549559e+00
1.230123012301230084e-01,7.682807647520838445e-01,-2.926947417558504849e+00
1.235123512351235103e-01,6.636756149148097528e-01,-3.076910641331297214e+00
1.240124012401240122e-01,3.784465016284079275e-01,-3.181941514716595254e+00
1.245124512451245141e-01,6.541949491741844147e-01,-2.969501210791072321e+00
1.250125012501250021e-01,6.221084993536811769e-01,-3.148895320751302851e+00
1.255125512551255040e-01,6.631514891432859216e-01,-2.858552246875412983e+00
1.260126012601260059e-01,6.992069496410586726e-01,-2.706536561019818432e+00
1.265126512651265078e-01,2.976854624782140912e-01,-2.762679766073172782e+00
1.270127012701270097e-01,6.289201830066919463e-01,-3.066067936657046022e+00
1.275127512751275116e-01,4.072389124056842724e-01,-2.828068822983199837e+00
1.280128012801280135e-01,4.975252595023487712e-01,-2.941330939381280096e+00
1.285128512851285154e-01,4.867710263896652401e-01,-3.021248554020979693e+00
1.290129012901290173e-01,5.056036125134960590e-01,-2.660050987226175057e+00
1.295129512951295192e-01,4.201110977118142076e-01,-3.001906700876040723e+00
1.300130013001300211e-01,6.597876221014442599e-01,-2.818808197536199156e+00
1.305130513051305230e-01,4.662053688120811890e-01,-2.921494001870982959e+00
1.310131013101310249e-01,7.935951460976710115e-01,-3.114925826423656119e+00
1.315131513151315268e-01,5.891966332143476759e-01,-2.707337773234826717e+00
1.320132013201320009e-01,9.365692937962755149e-02,-2.937771399613321233e+00
1.325132513251325028e-01,5.709773071810615441e-01,-2.885018587380310251e+00
1.330133013301330047e-01,4.900146315562252664e-01,-2.656202471848329250e+00
1.335133513351335066e-01,4.766920405576561826e-01,-2.644223705269343583e+00
1.340134013401340085e-01,3.367206376177580007e-01,-2.804466816800800455e+00
1.345134513451345104e-01,4.451707375897773211e-01,-2.710772475677086124e+00
1.350135013501350123e-01,4.743207964955122868e-01,-2.891690804006596061e+00
1.355135513551355142e-01,4.462141823734444568e-01,-2.901311328411498636e+00
1.360136013601360161e-01,2.313202845593719803e-01,-2.728531960633044928e+00
1.365136513651365180e-01,4.321891072028721803e-02,-2.609680891556726223e+00
1.370137013701370199e-01,3.579839100942756591e-01,-2.507683722696731454e+00
1.375137513751375218e-01,2.678893656920640076e-01,-2.389135694704773272e+00
1.380138013801380237e-01,3.429159648193932375e-01,-2.399110083020502771e+00
1.385138513851385256e-01,2.102157173055035355e-01,-2.369152411158447435e+00
1.390139013901390275e-01,2.299594111263486562e-01,-2.666679508656118358e+00
1.395139513951395016e-01,1.416566644702665911e-02,-2.468420132431709657e+00
1.400140014001400035e-01,7.873303766413439209e-02,-2.261215076091685372e+00
1.405140514051405054e-01,4.902882134691376181e-02,-2.155224869116578734e+00
1.410141014101410073e-01,1.822832357134931969e-02,-2.450942577721212601e+00
1.415141514151415092e-01,3.044091263105569434e-01,-2.267910752034939303e+00
1.420142014201420111e-01,1.516832334177233843e-01,-2.175987792443232927e+00
1.425142514251425130e-01,1.149824456974275766e-01,-2.261945207116125012e+00
1.430143014301430149e-01,4.014622512753596856e-02,-2.525982379970217906e+00
1.435143514351435168e-01,1.941654388214434090e-01,-2.150261274619815310e+00
1.440144014401440187e-01,1.231540562343375056e-02,-2.504559834960837339e+00
1.445144514451445206e-01,-3.616452066769104690e-02,-2.134579068274458091e+00
1.450145014501450225e-01,3.943121250718617521e-02,-2.058252827400553819e+00
1.455145514551455244e-01,-2.594645748377866212e-01,-1.976656170327420137e+00
1.460146014601460263e-01,1.987851441603077918e-02,-2.043956845061555061e+00
1.465146514651465282e-01,-1.353509757492682153e-01,-2.178971358929138180e+00
1.470147014701470023e-01,4.097544238521055870e-02,-2.101056647343111816e+00
1.475147514751475042e-01,-2.298338078526237227e-01,-2.064094044497809755e+00
1.480148014801480061e-01,-9.498713605836173191e-02,-1.863023961474535195e+00
1.485148514851485080e-01,-3.278969478974684271e-01,-1.635305746569251095e+00
1.490149014901490099e-01,-3.381439310298192114e-01,-1.598786913609736571e+00
1.495149514951495118e-01,-7.920765335018958853e-01,-1.857025006986761761e+00
1.500150015001500137e-01,-8.005359796735638245e-01,-1.858709813474903605e+00
1.505150515051505156e-01,-5.622949044953317044e-01,-1.643959355107428522e+00
1.510151015101510175e-01,-6.368045260282471087e-01,-1.392569888587732896e+00
1.515151515151515194e-01,-4.508975215591294883e-01,-1.700749545516148098e+00
1.520152015201520213e-01,-7.935417129521216140e-01,-1.457078717044451910e+00
1.525152515251525231e-01,-9.614023827251461096e-01,-1.625653352254365247e+00
1.530153015301530250e-01,-7.517272125286121875e-01,-1.321099342439163715e+00
1.535153515351535269e-01,-8.366357634818671896e-01,-1.278706307159288569e+00
1.540154015401540288e-01,-8.498374548520868377e-01,-1.147037383961876378e+00
1.545154515451545030e-01,-1.213249940104002000e+00,-1.310853975539904015e+00
1.550155015501550049e-01,-5.103699385023571233e-01,-1.361857964226754758e+00
1.555155515551555068e-01,-9.317296982779301739e-01,-1.164485017251303267e+00
1.560156015601560087e-01,-1.117301623313832204e+00,-1.245839898768847265e+00
1.565156515651565106e-01,-9.866097771991988452e-01,-1.566930178942476104e+00
1.570157015701570125e-01,-1.322321834313329614e+00,-1.205731342678118878e+00
1.575157515751575144e-01,-9.952486966870645047e-01,-1.259726648046694653e+00
1.580158015801580162e-01,-1.363518910220874458e+00,-5.622680178640411253e-01
1.585158515851585181e-01,-1.034083661998077774e+00,-7.267141717014561353e-01
1.590159015901590200e-01,-1.181243870055887379e+00,-8.066030173298295303e-01
1.595159515951595219e-01,-1.626228457908481584e+00,-9.295629583768764137e-01
1.600160016001600238e-01,-1.337471547033918906e+00,-9.621612548173836821e-01
1.605160516051605257e-01,-1.461706327214694401e+00,-9.390902732696746469e-01
1.610161016101610276e-01,-1.804985295374606391e+00,-6.962928099623950651e-01
1.615161516151615295e-01,-1.342708047956763684e+00,-6.506432120048576406e-01
1.620162016201620037e-01,-1.552137160031273222e+00,-7.264224940051211554e-01
1.625162516251625056e-01,-1.834846964771863487e+00,-1.076841423622691085e+00
1.630163016301630075e-01,-1.629879218879218827e+00,-5.934110761169398840e-01
1.635163516351635093e-01,-1.786083172903118577e+00,-4.918896279321882115e-01
1.640164016401640112e-01,-1.691285909240624941e+00,-7.466446305862134425e-01
1.645164516451645131e-01,-1.558368816547643698e+00,-4.295996612488456323e-01
1.650165016501650150e-01,-1.722243523733860693e+00,-5.524999400032171160e-01
1.655165516551655169e-01,-1.802362748866036313e+00,-3.741218398515348542e-01
1.660166016601660188e-01,-1.659387721158647633e+00,-5.706440666043405274e-01
1.665166516651665207e-01,-1.964082461008239244e+00,-5.405211911023886096e-01
1.670167016701670226e-01,-2.115382516924205536e+00,-1.443749617529733187e-01
1.675167516751675245e-01,-2.140577584829004731e+00,-3.719409209493228508e-01
1.680168016801680264e-01,-2.027658745579069777e+00,-3.997314433298246317e-01
1.685168516851685283e-01,-2.125449611061003274e+00,3.939072605402826888e-04
1.690169016901690302e-01,-2.228892322691002903e+00,-2.106843441333272615e-01
1.695169516951695043e-01,-1.905452810837182875e+00,-3.024495904243685862e-01
1.700170017001700062e-01,-2.302776551703411556e+00,-6.932790011344985848e-02
1.705170517051705081e-01,-2.185006831483098377e+00,1.521370439809688335e-02
1.710171017101710100e-01,-2.436862673361821940e+00,-2.111484807967599353e-01
1.715171517151715119e-01,-2.327921579574964372e+00,1.700706330547513689e-01
1.720172017201720138e-01,-2.331772985556691768e+00,1.931403991244226570e-01
1.725172517251725157e-01,-2.244589389382524391e+00,2.466876476637938631e-01
1.730173017301730176e-01,-2.131468793778192872e+00,1.379764798978021512e-01
1.735173517351735195e-01,-2.673131620479264559e+00,1.900390054977277032e-01
1.740174017401740214e-01,-2.784143735567081723e+00,4.567069050454715118e-01
1.745174517451745233e-01,-2.332507250621195460e+00,3.903453541498511092e-01
1.750175017501750252e-01,-2.692583528390366965e+00,-1.412835833748867231e-01
1.755175517551755271e-01,-2.507864939250394887e+00,4.602592997924827567e-01
1.760176017601760290e-01,-2.234649839059304366e+00,4.388032015313669820e-01
1.765176517651765309e-01,-2.660455401933644826e+00,4.285053008988330414e-01
1.770177017701770050e-01,-2.318696065952851271e+00,3.628430258495930483e-01
1.775177517751775069e-01,-2.500917971477125690e+00,4.225057290309448543e-01
1.780178017801780088e-01,-2.662594551474058768e+00,6.567016751068118774e-01
1.785178517851785107e-01,-2.535105016895228935e+00,3.709034087641376876e-01
1.790179017901790126e-01,-2.662317882898526111e+00,2.516514995424608547e-01
1.795179517951795145e-01,-2.353118752527804780e+00,3.242613181604843131e-01
1.800180018001800164e-01,-2.581664394101510496e+00,4.766661874422782885e-01
1.805180518051805183e-01,-2.226720008008718388e+00,5.074616708013199862e-01
1.810181018101810202e-01,-2.591688106662898061e+00,5.003000167553253164e-01
1.815181518151815221e-01,-2.929241393936659943e+00,4.795665117971636970e-01
1.820182018201820240e-01,-2.787199442122314075e+00,5.022616807875132094e-01
1.825182518251825259e-01,-2.600427535710840843e+00,1.074808412061555529e+00
1.830183018301830278e-01,-2.822753353723292058e+00,5.691716163587333677e-01
1.835183518351835297e-01,-2.485065624349368285e+00,6.356677123380667371e-01
1.840184018401840316e-01,-2.635240614454380736e+00,9.227186430323068844e-01
1.845184518451845057e-01,-3.090749258886042128e+00,5.470113727138613546e-01
1.850185018501850076e-01,-2.721951533216164787e+00,4.846013549954447663e-01
1.855185518551855095e-01,-2.647259545821257998e+00,3.105914548983625401e-01
1.860186018601860114e-01,-2.618459617339005785e+00,3.865184939728170677e-01
